[1111877653, '[1391, 1956, 40]', 'Outside Entrance', '44 23N', '123 7W', ['44', '23', 'N', '123', '7', 'W'], (4692, 1119)]
[1075341933, '[1397, 1969, 14]', 'NE HeadOFDragon', '8 20N', '55 28W', ['8', '20', 'N', '55', '28', 'W'], (534, 1529)]
[1075341933, '[1397, 1969, 14]', 'NW CentaurWisps', '8 42N', '63 59W', ['8', '42', 'N', '63', '59', 'W'], (413, 1525)]
[1075341933, '[1397, 1969, 14]', 'Lair OfThe Unicorn', '7 7N', '59 20W', ['7', '7', 'N', '59', '20', 'W'], (479, 1543)]
[1075341933, '[1397, 1969, 14]', 'SE NeckOfDragon', '6 30N', '56 57W', ['6', '30', 'N', '56', '57', 'W'], (513, 1550)]
[1075341933, '[1397, 1969, 14]', 'SW TailOfDragon', '5 11N', '64 20W', ['5', '11', 'N', '64', '20', 'W'], (408, 1565)]
[1075341933, '[1397, 1969, 14]', 'Statues', '3 52N', '60 19W', ['3', '52', 'N', '60', '19', 'W'], (465, 1580)]
[1079829837, '[1397, 1969, 16]', 'L2 Valorite El', '54 45N', '87 32W', ['54', '45', 'N', '87', '32', 'W'], (78, 1001)]
[1079829837, '[1397, 1969, 16]', 'L2 Verite Elemental', '52 1N', '86 45W', ['52', '1', 'N', '86', '45', 'W'], (89, 1032)]
[1079829837, '[1397, 1969, 16]', 'L2 SE Loop', '47 54N', '85 38W', ['47', '54', 'N', '85', '38', 'W'], (105, 1079)]
[1079829837, '[1397, 1969, 16]', 'L2 PyroclasticMagma', '43 30N', '90 33W', ['43', '30', 'N', '90', '33', 'W'], (35, 1129)]
[1133810376, '[1397, 1969, 18]', 'Level 2 Entrance', '65 39N', '92 15W', ['65', '39', 'N', '92', '15', 'W'], (11, 877)]
[1133810376, '[1397, 1969, 18]', 'L2 AirPoison Elemen', '62 18N', '84 47W', ['62', '18', 'N', '84', '47', 'W'], (117, 915)]
[1133810376, '[1397, 1969, 18]', 'L2 Earth Elementals', '63 37N', '89 43W', ['63', '37', 'N', '89', '43', 'W'], (47, 900)]
[1133810376, '[1397, 1969, 18]', 'L1 North West Corner', '31 17N', '92 23W', ['31', '17', 'N', '92', '23', 'W'], (9, 1268)]
[1133810376, '[1397, 1969, 18]', 'L2 Fire ELementals', '64 20N', '92 2W', ['64', '20', 'N', '92', '2', 'W'], (14, 892)]
[1133810376, '[1397, 1969, 18]', 'L2 Golden Elementals', '65 33N', '90 59W', ['65', '33', 'N', '90', '59', 'W'], (29, 878)]
[1133810376, '[1397, 1969, 18]', 'L2 Iron Elementals', '60 59N', '89 5W', ['60', '59', 'N', '89', '5', 'W'], (56, 930)]
[1133810376, '[1397, 1969, 18]', 'L2 Poison E 1', '67 8N', '89 22W', ['67', '8', 'N', '89', '22', 'W'], (52, 860)]
[1133810376, '[1397, 1969, 18]', 'L2 Poison E 2', '56 30N', '89 55W', ['56', '30', 'N', '89', '55', 'W'], (44, 981)]
[1133810376, '[1397, 1969, 18]', 'L2 Shadow Wyrm', '60 17N', '91 58W', ['60', '17', 'N', '91', '58', 'W'], (15, 938)]
[1133810376, '[1397, 1969, 18]', 'L2 Toxic Water Eleme', '60 17N', '86 41W', ['60', '17', 'N', '86', '41', 'W'], (90, 938)]
[1133810376, '[1397, 1969, 18]', 'L2 Dull Copper Eleme', '62 55N', '90 21W', ['62', '55', 'N', '90', '21', 'W'], (38, 908)]
[1133810376, '[1397, 1969, 18]', 'L2 MagmaFire Elemen', '43 3N', '90 33W', ['43', '3', 'N', '90', '33', 'W'], (35, 1134)]
[1133810376, '[1397, 1969, 18]', 'L2 DrakesDragons', '56 41N', '89 47W', ['56', '41', 'N', '89', '47', 'W'], (46, 979)]
[1133810376, '[1397, 1969, 18]', 'L2 Nightmare', '41 34N', '84 39W', ['41', '34', 'N', '84', '39', 'W'], (119, 1151)]
[1133810376, '[1397, 1969, 18]', 'L2 Nightmare', '41 34N', '84 39W', ['41', '34', 'N', '84', '39', 'W'], (119, 1151)]
[1078294607, '[1397, 1969, 20]', 'Outside Entrance', '38 40S', '46 45E', ['38', '40', 'S', '46', '45', 'E'], (1987, 2063)]
[1078294607, '[1397, 1969, 20]', 'Level 1 Entrance', '11 46N', '82 7W', ['11', '46', 'N', '82', '7', 'W'], (155, 1490)]
[1078294607, '[1397, 1969, 20]', 'L1 Ancient Wyrm', '24 26N', '89 13W', ['24', '26', 'N', '89', '13', 'W'], (54, 1346)]
[1078294607, '[1397, 1969, 20]', 'L1 Balrons', '30 50N', '89 17W', ['30', '50', 'N', '89', '17', 'W'], (53, 1273)]
[1078294607, '[1397, 1969, 20]', 'L1 Cemetary', '24 4N', '82 28W', ['24', '4', 'N', '82', '28', 'W'], (150, 1350)]
[1078294607, '[1397, 1969, 20]', 'L1 DaemonAncient Wy', '20 55N', '89 13W', ['20', '55', 'N', '89', '13', 'W'], (54, 1386)]
[1078294607, '[1397, 1969, 20]', 'L1 Gargoyles', '11 57N', '86 7W', ['11', '57', 'N', '86', '7', 'W'], (98, 1488)]
[1078294607, '[1397, 1969, 20]', 'L1 Liches', '16 10N', '92 27W', ['16', '10', 'N', '92', '27', 'W'], (8, 1440)]
[1078294607, '[1397, 1969, 20]', 'L1 Mummies', '16 41N', '86 58W', ['16', '41', 'N', '86', '58', 'W'], (86, 1434)]
[1078294607, '[1397, 1969, 20]', 'L1 Near SkelDragon', '7 54N', '82 53W', ['7', '54', 'N', '82', '53', 'W'], (144, 1534)]
[1078294607, '[1397, 1969, 20]', 'L1 North', '29 31N', '85 51W', ['29', '31', 'N', '85', '51', 'W'], (102, 1288)]
[1078294607, '[1397, 1969, 20]', 'L1 NightmareSkeleta', '11 9N', '84 43W', ['11', '9', 'N', '84', '43', 'W'], (118, 1497)]
[1078294607, '[1397, 1969, 20]', 'L1 Rotting Corpse', '6 56N', '86 58W', ['6', '56', 'N', '86', '58', 'W'], (86, 1545)]
[1078294607, '[1397, 1969, 20]', 'L1 SE Prisons', '8 42N', '80 47W', ['8', '42', 'N', '80', '47', 'W'], (174, 1525)]
[1078294607, '[1397, 1969, 20]', 'L1 S Hall SBalron', '5 37N', '85 38W', ['5', '37', 'N', '85', '38', 'W'], (105, 1560)]
[1078294607, '[1397, 1969, 20]', 'L1 S Hall SBalron', '5 37N', '85 38W', ['5', '37', 'N', '85', '38', 'W'], (105, 1560)]
[1127541804, '[1398, 1957, 10]', 'Spring WD L3B1', '9 24N', '38 10W', ['9', '24', 'N', '38', '10', 'W'], (780, 1517)]
[1127541804, '[1398, 1957, 10]', 'Spring WD L3B2', '3 41N', '38 10W', ['3', '41', 'N', '38', '10', 'W'], (780, 1582)]
[1077701057, '[1398, 1957, 12]', 'WinterTempFrstOut', '52 7N', '45 54E', ['52', '7', 'N', '45', '54', 'E'], (1975, 1031)]
[1077701057, '[1398, 1957, 12]', 'WinterTempFrst1', '49 7N', '48 30E', ['49', '7', 'N', '48', '30', 'E'], (2012, 1065)]
[1077701057, '[1398, 1957, 12]', 'WinterTempFrst2', '49 50N', '45 8E', ['49', '50', 'N', '45', '8', 'E'], (1964, 1057)]
[1077701057, '[1398, 1957, 12]', 'SpringWispDunL21', '14 9N', '29 23W', ['14', '9', 'N', '29', '23', 'W'], (905, 1463)]
[1077701057, '[1398, 1957, 12]', 'SpringWispDunL22', '9 24N', '30 30W', ['9', '24', 'N', '30', '30', 'W'], (889, 1517)]
[1077701057, '[1398, 1957, 12]', 'SpringWispDunL23', '6 51N', '30 9W', ['6', '51', 'N', '30', '9', 'W'], (894, 1546)]
[1077701057, '[1398, 1957, 12]', 'SpringWispDunL24', '12 13N', '32 58W', ['12', '13', 'N', '32', '58', 'W'], (854, 1485)]
[1077701057, '[1398, 1957, 12]', 'Spring WD L3A1', '6 51N', '26 47W', ['6', '51', 'N', '26', '47', 'W'], (942, 1546)]
[1077701057, '[1398, 1957, 12]', 'Spring WD L3A1', '6 51N', '26 47W', ['6', '51', 'N', '26', '47', 'W'], (942, 1546)]
[1084336856, '[1398, 1959, 8]', 'North Center', '29 42S', '179 55E', ['29', '42', 'S', '179', '55', 'E'], (3881, 1961)]
[1084336856, '[1398, 1959, 8]', 'North East Beach', '18 6S', '166 42W', ['18', '6', 'S', '166', '42', 'W'], (4072, 1829)]
[1084336856, '[1398, 1959, 8]', 'North East Jungle', '16 20S', '171 50W', ['16', '20', 'S', '171', '50', 'W'], (3999, 1809)]
[1084336856, '[1398, 1959, 8]', 'Pirate Ship Center', '46 29S', '170 38W', ['46', '29', 'S', '170', '38', 'W'], (4016, 2152)]
[1084336856, '[1398, 1959, 8]', 'PirateShipWDavyJone', '51 35S', '177 15W', ['51', '35', 'S', '177', '15', 'W'], (3922, 2210)]
[1084336856, '[1398, 1959, 8]', 'South Small Beach', '56 15S', '172 41W', ['56', '15', 'S', '172', '41', 'W'], (3987, 2264)]
[1084336856, '[1398, 1959, 8]', 'South', '46 19S', '157 21W', ['46', '19', 'S', '157', '21', 'W'], (4205, 2150)]
[1084336856, '[1398, 1959, 8]', 'SW Island', '55 59S', '176 7W', ['55', '59', 'S', '176', '7', 'W'], (3938, 2260)]
[1084336856, '[1398, 1959, 8]', 'Temple Alure N', '40 41S', '163 3W', ['40', '41', 'S', '163', '3', 'W'], (4124, 2086)]
[1084336856, '[1398, 1959, 8]', 'Temple Alure W', '44 7S', '163 3W', ['44', '7', 'S', '163', '3', 'W'], (4124, 2125)]
[1084336856, '[1398, 1959, 8]', 'TempleAlureEVamps', '42 11S', '159 23W', ['42', '11', 'S', '159', '23', 'W'], (4176, 2103)]
[1084336856, '[1398, 1959, 8]', 'Temple CenterNVamp', '40 52S', '161 34W', ['40', '52', 'S', '161', '34', 'W'], (4145, 2088)]
[1084336856, '[1398, 1959, 8]', 'Temple Pass', '44 33S', '163 3W', ['44', '33', 'S', '163', '3', 'W'], (4124, 2130)]
[1084336856, '[1398, 1959, 8]', 'Temple Stairs W', '44 7S', '161 9W', ['44', '7', 'S', '161', '9', 'W'], (4151, 2125)]
[1084336856, '[1398, 1959, 8]', 'Temple Top', '40 46S', '161 26W', ['40', '46', 'S', '161', '26', 'W'], (4147, 2087)]
[1084336856, '[1398, 1959, 8]', 'Temple Top', '40 46S', '161 26W', ['40', '46', 'S', '161', '26', 'W'], (4147, 2087)]
[1084329158, '[1398, 1959, 10]', 'BootstrapBillTurner', '37 58S', '177 15W', ['37', '58', 'S', '177', '15', 'W'], (3922, 2055)]
[1084329158, '[1398, 1959, 10]', 'Booty Island Dungeon', '15 59S', '157 13W', ['15', '59', 'S', '157', '13', 'W'], (4207, 1805)]
[1084329158, '[1398, 1959, 10]', 'Center Beach', '31 1S', '168 32W', ['31', '1', 'S', '168', '32', 'W'], (4046, 1976)]
[1084329158, '[1398, 1959, 10]', 'Center Mine', '29 47S', '161 5W', ['29', '47', 'S', '161', '5', 'W'], (4152, 1962)]
[1084329158, '[1398, 1959, 10]', 'Center Temple', '28 33S', '162 16W', ['28', '33', 'S', '162', '16', 'W'], (4135, 1948)]
[1084329158, '[1398, 1959, 10]', 'Docks Center', '38 13S', '174 14W', ['38', '13', 'S', '174', '14', 'W'], (3965, 2058)]
[1084329158, '[1398, 1959, 10]', 'East Jungle', '21 37S', '158 54W', ['21', '37', 'S', '158', '54', 'W'], (4183, 1869)]
[1084329158, '[1398, 1959, 10]', 'East Mine', '24 26S', '165 56W', ['24', '26', 'S', '165', '56', 'W'], (4083, 1901)]
[1084329158, '[1398, 1959, 10]', 'East Temple', '26 27S', '157 51W', ['26', '27', 'S', '157', '51', 'W'], (4198, 1924)]
[1084329158, '[1398, 1959, 10]', 'InWitchDoctorHouse', '52 49S', '166 17W', ['52', '49', 'S', '166', '17', 'W'], (4078, 2224)]
[1084329158, '[1398, 1959, 10]', 'Jungle Bridges S', '50 21S', '167 12W', ['50', '21', 'S', '167', '12', 'W'], (4065, 2196)]
[1084329158, '[1398, 1959, 10]', 'Jungle Center', '28 28S', '173 19W', ['28', '28', 'S', '173', '19', 'W'], (3978, 1947)]
[1084329158, '[1398, 1959, 10]', 'JungleSwamp South', '28 18S', '154 28W', ['28', '18', 'S', '154', '28', 'W'], (4246, 1945)]
[1084329158, '[1398, 1959, 10]', 'Lighthouse Center', '44 23S', '164 52W', ['44', '23', 'S', '164', '52', 'W'], (4098, 2128)]
[1084329158, '[1398, 1959, 10]', 'Mesozoic Lands', '30 14S', '165 56W', ['30', '14', 'S', '165', '56', 'W'], (4083, 1967)]
[1084329158, '[1398, 1959, 10]', 'Mesozoic Lands', '30 14S', '165 56W', ['30', '14', 'S', '165', '56', 'W'], (4083, 1967)]
[1084336970, '[1398, 1959, 12]', 'BeachMesozoicLands', '32 20S', '164 27W', ['32', '20', 'S', '164', '27', 'W'], (4104, 1991)]
[1084336970, '[1398, 1959, 12]', 'Booty Dungeon Island', '16 31S', '157 13W', ['16', '31', 'S', '157', '13', 'W'], (4207, 1811)]
[1084336970, '[1398, 1959, 12]', 'Center North', '29 21S', '173 2W', ['29', '21', 'S', '173', '2', 'W'], (3982, 1957)]
[1084336970, '[1398, 1959, 12]', 'Docks Center', '39 1S', '177 40W', ['39', '1', 'S', '177', '40', 'W'], (3916, 2067)]
[1084336970, '[1398, 1959, 12]', 'GrimenaWitchDoctor', '52 28S', '166 55W', ['52', '28', 'S', '166', '55', 'W'], (4069, 2220)]
[1084336970, '[1398, 1959, 12]', 'North', '31 38S', '178 39E', ['31', '38', 'S', '178', '39', 'E'], (3863, 1983)]
[1084336970, '[1398, 1959, 12]', 'NorthNorth East', '17 29S', '170 34W', ['17', '29', 'S', '170', '34', 'W'], (4017, 1822)]
[1084336970, '[1398, 1959, 12]', 'North East', '21 5S', '165 26W', ['21', '5', 'S', '165', '26', 'W'], (4090, 1863)]
[1084336970, '[1398, 1959, 12]', 'North West', '45 31S', '175 34E', ['45', '31', 'S', '175', '34', 'E'], (3819, 2141)]
[1084336970, '[1398, 1959, 12]', 'Pirate Ship', '46 29S', '170 38W', ['46', '29', 'S', '170', '38', 'W'], (4016, 2152)]
[1084336970, '[1398, 1959, 12]', 'Small Island South', '46 19S', '157 21W', ['46', '19', 'S', '157', '21', 'W'], (4205, 2150)]
[1084336970, '[1398, 1959, 12]', 'South East', '28 54S', '155 40W', ['28', '54', 'S', '155', '40', 'W'], (4229, 1952)]
[1084336970, '[1398, 1959, 12]', 'South Temple', '46 13S', '160 22W', ['46', '13', 'S', '160', '22', 'W'], (4162, 2149)]
[1084336970, '[1398, 1959, 12]', 'South West', '55 6S', '176 12W', ['55', '6', 'S', '176', '12', 'W'], (3937, 2250)]
[1084336970, '[1398, 1959, 12]', 'Temple Pass', '46 19S', '164 57W', ['46', '19', 'S', '164', '57', 'W'], (4097, 2150)]
[1084336970, '[1398, 1959, 12]', 'Temple Pass', '46 19S', '164 57W', ['46', '19', 'S', '164', '57', 'W'], (4097, 2150)]
[1076861019, '[1398, 1961, 8]', 'Courage Brit', '10 38S', '5 33E', ['10', '38', 'S', '5', '33', 'E'], (1401, 1744)]
[1076861019, '[1398, 1961, 8]', 'Force Minoc', '96 19N', '80 22E', ['96', '19', 'N', '80', '22', 'E'], (2465, 528)]
[1076861019, '[1398, 1961, 8]', 'Wisdom Moonglow', '56 30N', '149 58W', ['56', '30', 'N', '149', '58', 'W'], (4310, 981)]
[1076861019, '[1398, 1961, 8]', 'Sanctum of Deceit', '113 43N', '174 30W', ['113', '43', 'N', '174', '30', 'W'], (3961, 330)]
[1076861019, '[1398, 1961, 8]', 'Sanctum Dominance', '118 2N', '39 43E', ['118', '2', 'N', '39', '43', 'E'], (1887, 281)]
[1076861019, '[1398, 1961, 8]', 'Sanctum Imperium', '178 19S', '114 36W', ['178', '19', 'S', '114', '36', 'W'], (4813, 3652)]
[1076861019, '[1398, 1961, 8]', 'Sanctum Supremacy', '95 32S', '3 35E', ['95', '32', 'S', '3', '35', 'E'], (1373, 2710)]
[1076861019, '[1398, 1961, 8]', 'Silver Vendor', '8 42S', '6 11E', ['8', '42', 'S', '6', '11', 'E'], (1410, 1722)]
[1076861019, '[1398, 1961, 8]', 'CounselOfMagesBase', '11 51N', '138 18W', ['11', '51', 'N', '138', '18', 'W'], (4476, 1489)]
[1076861019, '[1398, 1961, 8]', 'Minax Base', '83 13S', '7 44W', ['83', '13', 'S', '7', '44', 'W'], (1213, 2570)]
[1076861019, '[1398, 1961, 8]', 'Shadowlords Base', '76 17N', '24 19W', ['76', '17', 'N', '24', '19', 'W'], (977, 756)]
[1076861019, '[1398, 1961, 8]', 'Shadowlords Base', '76 17N', '24 19W', ['76', '17', 'N', '24', '19', 'W'], (977, 756)]
[1086172050, '[1398, 1961, 10]', 'Ocllo', '89 44S', '168 40E', ['89', '44', 'S', '168', '40', 'E'], (3721, 2644)]
[1086172050, '[1398, 1961, 10]', 'Ocllo Moongate', '78 39S', '163 45E', ['78', '39', 'S', '163', '45', 'E'], (3651, 2518)]
[1086172050, '[1398, 1961, 10]', 'Serpents Hold', '153 11S', '116 9E', ['153', '11', 'S', '116', '9', 'E'], (2974, 3366)]
[1086172050, '[1398, 1961, 10]', 'Skara Brae', '50 11S', '50 3W', ['50', '11', 'S', '50', '3', 'W'], (611, 2194)]
[1086172050, '[1398, 1961, 10]', 'Skara Brae Moongate', '39 17S', '47 48W', ['39', '17', 'S', '47', '48', 'W'], (643, 2070)]
[1086172050, '[1398, 1961, 10]', 'Trinsic', '107 55S', '47 48E', ['107', '55', 'S', '47', '48', 'E'], (2002, 2851)]
[1086172050, '[1398, 1961, 10]', 'Trinsic Moongate', '115 55S', '35 38E', ['115', '55', 'S', '35', '38', 'E'], (1829, 2942)]
[1086172050, '[1398, 1961, 10]', 'Vesper', '80 51N', '110 6E', ['80', '51', 'N', '110', '6', 'E'], (2888, 704)]
[1086172050, '[1398, 1961, 10]', 'Yew', '54 8N', '54 12W', ['54', '8', 'N', '54', '12', 'W'], (552, 1008)]
[1086172050, '[1398, 1961, 10]', 'Yew Moongate', '76 12N', '38 57W', ['76', '12', 'N', '38', '57', 'W'], (769, 757)]
[1095806137, '[1398, 1961, 12]', 'Britain', '4 34S', '8 17E', ['4', '34', 'S', '8', '17', 'E'], (1440, 1675)]
[1095806137, '[1398, 1961, 12]', 'Brit Moongate', '32 57S', '0 46E', ['32', '57', 'S', '0', '46', 'E'], (1333, 1998)]
[1095806137, '[1398, 1961, 12]', 'Buccaneers Den', '47 27S', '95 50E', ['47', '27', 'S', '95', '50', 'E'], (2685, 2163)]
[1095806137, '[1398, 1961, 12]', 'Bucs Den Moongate', '53 31S', '97 44E', ['53', '31', 'S', '97', '44', 'E'], (2712, 2232)]
[1095806137, '[1398, 1961, 12]', 'Cove', '38 3N', '65 40E', ['38', '3', 'N', '65', '40', 'E'], (2256, 1191)]
[1095806137, '[1398, 1961, 12]', 'Cove Graveyard', '43 56N', '78 45E', ['43', '56', 'N', '78', '45', 'E'], (2443, 1124)]
[1095806137, '[1398, 1961, 12]', 'Jhelom', '168 29N', '7 6E', ['168', '29', 'N', '7', '6', 'E'], (1423, 3803)]
[1095806137, '[1398, 1961, 12]', 'Jhelom Moongate', '171 7N', '12 22E', ['171', '7', 'N', '12', '22', 'E'], (1498, 3773)]
[1095806137, '[1398, 1961, 12]', 'Minoc', '93 15N', '84 1E', ['93', '15', 'N', '84', '1', 'E'], (2517, 563)]
[1095806137, '[1398, 1961, 12]', 'Minoc Moongate', '81 39N', '96 49E', ['81', '39', 'N', '96', '49', 'E'], (2699, 695)]
[1095806137, '[1398, 1961, 12]', 'Moonglow', '43 19N', '139 30W', ['43', '19', 'N', '139', '30', 'W'], (4459, 1131)]
[1095806137, '[1398, 1961, 12]', 'Moonglow Moongate', '30 14N', '138 43W', ['30', '14', 'N', '138', '43', 'W'], (4470, 1280)]
[1095806137, '[1398, 1961, 12]', 'New Magincia', '49 28S', '165 43E', ['49', '28', 'S', '165', '43', 'E'], (3679, 2186)]
[1095806137, '[1398, 1961, 12]', 'New Magincia Moongat', '45 15S', '157 42E', ['45', '15', 'S', '157', '42', 'E'], (3565, 2138)]
[1095806137, '[1398, 1961, 12]', 'Nujelm', '30 14N', '171 37E', ['30', '14', 'N', '171', '37', 'E'], (3763, 1280)]
[1095806137, '[1398, 1961, 12]', 'Nujelm', '30 14N', '171 37E', ['30', '14', 'N', '171', '37', 'E'], (3763, 1280)]
[1139098404, '[1398, 1964, 28]', 'Serpents Hold 8', '169 53S', '113 7E', ['169', '53', 'S', '113', '7', 'E'], (2931, 3556)]
[1139098404, '[1398, 1964, 28]', 'Serpents Hold 9', '166 43S', '112 0E', ['166', '43', 'S', '112', '0', 'E'], (2915, 3520)]
[1139098404, '[1398, 1964, 28]', 'Serpents Hold 10', '155 28S', '114 49E', ['155', '28', 'S', '114', '49', 'E'], (2955, 3392)]
[1139098404, '[1398, 1964, 28]', 'Serpents Hold 11', '157 40S', '112 4E', ['157', '40', 'S', '112', '4', 'E'], (2916, 3417)]
[1139098404, '[1398, 1964, 28]', 'Serpents Hold 12', '155 49S', '109 41E', ['155', '49', 'S', '109', '41', 'E'], (2882, 3396)]
[1139098404, '[1398, 1964, 28]', 'South Brit 1', '33 39S', '2 48E', ['33', '39', 'S', '2', '48', 'E'], (1362, 2006)]
[1139098404, '[1398, 1964, 28]', 'South Brit 2', '33 29S', '3 56E', ['33', '29', 'S', '3', '56', 'E'], (1378, 2004)]
[1139098404, '[1398, 1964, 28]', 'South Brit 3', '34 32S', '3 35E', ['34', '32', 'S', '3', '35', 'E'], (1373, 2016)]
[1139098404, '[1398, 1964, 28]', 'South Brit 4', '27 25S', '3 52E', ['27', '25', 'S', '3', '52', 'E'], (1377, 1935)]
[1139098404, '[1398, 1964, 28]', 'South Brit 5', '32 31S', '7 27E', ['32', '31', 'S', '7', '27', 'E'], (1428, 1993)]
[1139098404, '[1398, 1964, 28]', 'South Brit 6', '33 45S', '6 57E', ['33', '45', 'S', '6', '57', 'E'], (1421, 2008)]
[1139098404, '[1398, 1964, 28]', 'South Brit 7', '34 48S', '6 11E', ['34', '48', 'S', '6', '11', 'E'], (1410, 2019)]
[1139098404, '[1398, 1964, 28]', 'South Brit 8', '35 14S', '9 29E', ['35', '14', 'S', '9', '29', 'E'], (1457, 2024)]
[1139098404, '[1398, 1964, 28]', 'South Brit 9', '36 33S', '11 27E', ['36', '33', 'S', '11', '27', 'E'], (1485, 2039)]
[1139098404, '[1398, 1964, 28]', 'South Brit 10', '35 4S', '13 8E', ['35', '4', 'S', '13', '8', 'E'], (1509, 2022)]
[1139098404, '[1398, 1964, 28]', 'South Brit 10', '35 4S', '13 8E', ['35', '4', 'S', '13', '8', 'E'], (1509, 2022)]
[1139098815, '[1398, 1964, 30]', 'Minoc 2', '84 54N', '91 11E', ['84', '54', 'N', '91', '11', 'E'], (2619, 658)]
[1139098815, '[1398, 1964, 30]', 'Minoc 3', '101 20N', '94 51E', ['101', '20', 'N', '94', '51', 'E'], (2671, 471)]
[1139098815, '[1398, 1964, 30]', 'Minoc 4', '85 57N', '91 32E', ['85', '57', 'N', '91', '32', 'E'], (2624, 646)]
[1139098815, '[1398, 1964, 30]', 'Minoc 5', '87 11N', '87 53E', ['87', '11', 'N', '87', '53', 'E'], (2572, 632)]
[1139098815, '[1398, 1964, 30]', 'Minoc 6', '85 57N', '90 21E', ['85', '57', 'N', '90', '21', 'E'], (2607, 646)]
[1139098815, '[1398, 1964, 30]', 'River 1', '72 4S', '5 41E', ['72', '4', 'S', '5', '41', 'E'], (1403, 2443)]
[1139098815, '[1398, 1964, 30]', 'River 2', '72 4S', '4 17E', ['72', '4', 'S', '4', '17', 'E'], (1383, 2443)]
[1139098815, '[1398, 1964, 30]', 'Roadside 1', '78 2N', '33 11E', ['78', '2', 'N', '33', '11', 'E'], (1794, 736)]
[1139098815, '[1398, 1964, 30]', 'Roadside 2', '72 56N', '30 9E', ['72', '56', 'N', '30', '9', 'E'], (1751, 794)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 1', '168 18S', '109 7E', ['168', '18', 'S', '109', '7', 'E'], (2874, 3538)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 2', '164 58S', '108 16E', ['164', '58', 'S', '108', '16', 'E'], (2862, 3500)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 3', '169 32S', '103 42E', ['169', '32', 'S', '103', '42', 'E'], (2797, 3552)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 4', '165 24S', '103 4E', ['165', '24', 'S', '103', '4', 'E'], (2788, 3505)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 5', '167 31S', '103 30E', ['167', '31', 'S', '103', '30', 'E'], (2795, 3529)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 6', '164 21S', '103 38E', ['164', '21', 'S', '103', '38', 'E'], (2796, 3493)]
[1139098815, '[1398, 1964, 30]', 'Serpents Hold 6', '164 21S', '103 38E', ['164', '21', 'S', '103', '38', 'E'], (2796, 3493)]
[1139098963, '[1398, 1964, 32]', 'Forest 13', '109 4N', '101 10E', ['109', '4', 'N', '101', '10', 'E'], (2761, 383)]
[1139098963, '[1398, 1964, 32]', 'Forest 14', '103 32N', '96 2E', ['103', '32', 'N', '96', '2', 'E'], (2688, 446)]
[1139098963, '[1398, 1964, 32]', 'Forest 15', '108 16N', '101 52E', ['108', '16', 'N', '101', '52', 'E'], (2771, 392)]
[1139098963, '[1398, 1964, 32]', 'Forest 16', '73 54S', '9 46E', ['73', '54', 'S', '9', '46', 'E'], (1461, 2464)]
[1139098963, '[1398, 1964, 32]', 'Forest 17', '110 33N', '93 35E', ['110', '33', 'N', '93', '35', 'E'], (2653, 366)]
[1139098963, '[1398, 1964, 32]', 'Forest 18', '110 2N', '95 20E', ['110', '2', 'N', '95', '20', 'E'], (2678, 372)]
[1139098963, '[1398, 1964, 32]', 'Forest 19', '71 53S', '10 41E', ['71', '53', 'S', '10', '41', 'E'], (1474, 2441)]
[1139098963, '[1398, 1964, 32]', 'Forest 20', '108 27N', '93 39E', ['108', '27', 'N', '93', '39', 'E'], (2654, 390)]
[1139098963, '[1398, 1964, 32]', 'Forest 21', '84 33S', '3 52E', ['84', '33', 'S', '3', '52', 'E'], (1377, 2585)]
[1139098963, '[1398, 1964, 32]', 'Jungle 1', '128 40S', '27 8E', ['128', '40', 'S', '27', '8', 'E'], (1708, 3087)]
[1139098963, '[1398, 1964, 32]', 'Jungle 2', '142 28S', '51 53E', ['142', '28', 'S', '51', '53', 'E'], (2060, 3244)]
[1139098963, '[1398, 1964, 32]', 'Jungle 3', '149 19S', '55 11E', ['149', '19', 'S', '55', '11', 'E'], (2107, 3322)]
[1139098963, '[1398, 1964, 32]', 'Jungle 4', '150 49S', '61 56E', ['150', '49', 'S', '61', '56', 'E'], (2203, 3339)]
[1139098963, '[1398, 1964, 32]', 'Jungle 5', '149 51S', '61 6E', ['149', '51', 'S', '61', '6', 'E'], (2191, 3328)]
